,id,gender,age,angle,width,height,facepart,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,forehead_wrinkle,partname,image_name,label_name,adj_forehead_wrinkle,adj_forehead_wrinkle_2
13483,0349,F,60,R15,2136,3216,01,619.0,963.0,1912.0,1380.0,3.0,이마,0349_01_R15.jpg,0349_01_R15_01.json,1.0,1.0
13492,0349,F,60,R30,2136,3216,01,759.0,914.0,1890.0,1365.0,3.0,이마,0349_01_R30.jpg,0349_01_R30_01.json,1.0,1.0
13501,0350,M,59,F,2136,3216,01,426.0,818.0,1745.0,1312.0,6.0,이마,0350_01_F.jpg,0350_01_F_01.json,2.0,3.0
13510,0350,M,59,L15,2136,3216,01,204.0,825.0,1525.0,1311.0,6.0,이마,0350_01_L15.jpg,0350_01_L15_01.json,2.0,3.0
13519,0350,M,59,L30,2136,3216,01,193.0,867.0,1428.0,1326.0,6.0,이마,0350_01_L30.jpg,0350_01_L30_01.json,2.0,3.0
13528,0350,M,59,R15,2136,3216,01,550.0,783.0,1890.0,1293.0,6.0,이마,0350_01_R15.jpg,0350_01_R15_01.json,2.0,3.0
13537,0350,M,59,R30,2136,3216,01,704.0,788.0,1980.0,1289.0,6.0,이마,0350_01_R30.jpg,0350_01_R30_01.json,2.0,3.0
13546,0351,M,26,F,2136,3216,01,451.0,764.0,1726.0,1238.0,1.0,이마,0351_01_F.jpg,0351_01_F_01.json,0.0,0.0
13555,0351,M,26,L15,2136,3216,01,270.0,806.0,1461.0,1258.0,1.0,이마,0351_01_L15.jpg,0351_01_L15_01.json,0.0,0.0
13564,0351,M,26,L30,2136,3216,01,310.0,803.0,1389.0,1244.0,1.0,이마,0351_01_L30.jpg,0351_01_L30_01.json,0.0,0.0
13573,0351,M,26,R15,2136,3216,01,640.0,773.0,1842.0,1247.0,1.0,이마,0351_01_R15.jpg,0351_01_R15_01.json,0.0,0.0
13582,0351,M,26,R30,2136,3216,01,740.0,758.0,1833.0,1227.0,1.0,이마,0351_01_R30.jpg,0351_01_R30_01.json,0.0,0.0
13591,0352,M,64,F,2136,3216,01,385.0,809.0,1748.0,1262.0,3.0,이마,0352_01_F.jpg,0352_01_F_01.json,1.0,1.0
13600,0352,M,64,L15,2136,3216,01,306.0,834.0,1490.0,1305.0,3.0,이마,0352_01_L15.jpg,0352_01_L15_01.json,1.0,1.0
13609,0352,M,64,L30,2136,3216,01,332.0,821.0,1383.0,1316.0,3.0,이마,0352_01_L30.jpg,0352_01_L30_01.json,1.0,1.0
13618,0352,M,64,R15,2136,3216,01,562.0,844.0,1871.0,1295.0,3.0,이마,0352_01_R15.jpg,0352_01_R15_01.json,1.0,1.0
13627,0352,M,64,R30,2136,3216,01,676.0,820.0,1870.0,1283.0,3.0,이마,0352_01_R30.jpg,0352_01_R30_01.json,1.0,1.0
13636,0353,M,62,F,2136,3216,01,400.0,672.0,1692.0,1161.0,5.0,이마,0353_01_F.jpg,0353_01_F_01.json,2.0,3.0
13645,0353,M,62,L15,2136,3216,01,263.0,692.0,1538.0,1117.0,5.0,이마,0353_01_L15.jpg,0353_01_L15_01.json,2.0,3.0
13654,0353,M,62,L30,2136,3216,01,307.0,721.0,1430.0,1125.0,5.0,이마,0353_01_L30.jpg,0353_01_L30_01.json,2.0,3.0
13663,0353,M,62,R15,2136,3216,01,561.0,649.0,1904.0,1142.0,5.0,이마,0353_01_R15.jpg,0353_01_R15_01.json,2.0,3.0
13672,0353,M,62,R30,2136,3216,01,584.0,687.0,1863.0,1142.0,5.0,이마,0353_01_R30.jpg,0353_01_R30_01.json,2.0,3.0
13681,0354,M,61,F,2136,3216,01,438.0,845.0,1693.0,1210.0,5.0,이마,0354_01_F.jpg,0354_01_F_01.json,2.0,3.0
13690,0354,M,61,L15,2136,3216,01,215.0,812.0,1348.0,1215.0,5.0,이마,0354_01_L15.jpg,0354_01_L15_01.json,2.0,3.0
13699,0354,M,61,L30,2136,3216,01,192.0,910.0,1235.0,1241.0,5.0,이마,0354_01_L30.jpg,0354_01_L30_01.json,2.0,3.0
13708,0354,M,61,R15,2136,3216,01,706.0,824.0,1901.0,1231.0,5.0,이마,0354_01_R15.jpg,0354_01_R15_01.json,2.0,3.0
13717,0354,M,61,R30,2136,3216,01,786.0,813.0,1887.0,1211.0,5.0,이마,0354_01_R30.jpg,0354_01_R30_01.json,2.0,3.0
13726,0355,M,43,F,2136,3216,01,421.0,813.0,1688.0,1306.0,4.0,이마,0355_01_F.jpg,0355_01_F_01.json,1.0,2.0
13735,0355,M,43,L15,2136,3216,01,122.0,889.0,1321.0,1354.0,4.0,이마,0355_01_L15.jpg,0355_01_L15_01.json,1.0,2.0
13744,0355,M,43,L30,2136,3216,01,172.0,949.0,1239.0,1360.0,4.0,이마,0355_01_L30.jpg,0355_01_L30_01.json,1.0,2.0
13753,0355,M,43,R15,2136,3216,01,621.0,835.0,1927.0,1326.0,4.0,이마,0355_01_R15.jpg,0355_01_R15_01.json,1.0,2.0
13762,0355,M,43,R30,2136,3216,01,729.0,855.0,1922.0,1339.0,4.0,이마,0355_01_R30.jpg,0355_01_R30_01.json,1.0,2.0
13771,0356,F,62,F,2136,3216,01,496.0,778.0,1703.0,1280.0,3.0,이마,0356_01_F.jpg,0356_01_F_01.json,1.0,1.0
13780,0356,F,62,L15,2136,3216,01,219.0,825.0,1382.0,1270.0,3.0,이마,0356_01_L15.jpg,0356_01_L15_01.json,1.0,1.0
13789,0356,F,62,L30,2136,3216,01,314.0,833.0,1414.0,1271.0,3.0,이마,0356_01_L30.jpg,0356_01_L30_01.json,1.0,1.0
13798,0356,F,62,R15,2136,3216,01,714.0,807.0,1951.0,1262.0,3.0,이마,0356_01_R15.jpg,0356_01_R15_01.json,1.0,1.0
13807,0356,F,62,R30,2136,3216,01,732.0,819.0,1951.0,1259.0,3.0,이마,0356_01_R30.jpg,0356_01_R30_01.json,1.0,1.0
13816,0357,M,25,F,2136,3216,01,429.0,824.0,1663.0,1243.0,2.0,이마,0357_01_F.jpg,0357_01_F_01.json,0.0,1.0
13825,0357,M,25,L15,2136,3216,01,151.0,925.0,1284.0,1328.0,2.0,이마,0357_01_L15.jpg,0357_01_L15_01.json,0.0,1.0
13834,0357,M,25,L30,2136,3216,01,180.0,927.0,1176.0,1341.0,2.0,이마,0357_01_L30.jpg,0357_01_L30_01.json,0.0,1.0
13843,0357,M,25,R15,2136,3216,01,636.0,896.0,1819.0,1363.0,2.0,이마,0357_01_R15.jpg,0357_01_R15_01.json,0.0,1.0
13852,0357,M,25,R30,2136,3216,01,832.0,868.0,1932.0,1341.0,2.0,이마,0357_01_R30.jpg,0357_01_R30_01.json,0.0,1.0
13861,0358,M,38,F,2136,3216,01,383.0,958.0,1763.0,1419.0,2.0,이마,0358_01_F.jpg,0358_01_F_01.json,0.0,1.0
13870,0358,M,38,L15,2136,3216,01,213.0,914.0,1501.0,1361.0,2.0,이마,0358_01_L15.jpg,0358_01_L15_01.json,0.0,1.0
13879,0358,M,38,L30,2136,3216,01,176.0,927.0,1278.0,1421.0,2.0,이마,0358_01_L30.jpg,0358_01_L30_01.json,0.0,1.0
13888,0358,M,38,R15,2136,3216,01,606.0,883.0,1929.0,1335.0,2.0,이마,0358_01_R15.jpg,0358_01_R15_01.json,0.0,1.0
13897,0358,M,38,R30,2136,3216,01,799.0,900.0,1959.0,1372.0,2.0,이마,0358_01_R30.jpg,0358_01_R30_01.json,0.0,1.0
13906,0359,M,39,F,2136,3216,01,366.0,678.0,1734.0,1192.0,1.0,이마,0359_01_F.jpg,0359_01_F_01.json,0.0,0.0
13915,0359,M,39,L15,2136,3216,01,240.0,773.0,1596.0,1238.0,1.0,이마,0359_01_L15.jpg,0359_01_L15_01.json,0.0,0.0
13924,0359,M,39,L30,2136,3216,01,231.0,780.0,1429.0,1242.0,1.0,이마,0359_01_L30.jpg,0359_01_L30_01.json,0.0,0.0
13933,0359,M,39,R15,2136,3216,01,467.0,780.0,1900.0,1315.0,1.0,이마,0359_01_R15.jpg,0359_01_R15_01.json,0.0,0.0
13942,0359,M,39,R30,2136,3216,01,634.0,790.0,1963.0,1278.0,1.0,이마,0359_01_R30.jpg,0359_01_R30_01.json,0.0,0.0
13951,0360,M,40,F,2136,3216,01,365.0,635.0,1806.0,1170.0,2.0,이마,0360_01_F.jpg,0360_01_F_01.json,0.0,1.0
13960,0360,M,40,L15,2136,3216,01,273.0,681.0,1582.0,1188.0,2.0,이마,0360_01_L15.jpg,0360_01_L15_01.json,0.0,1.0
13969,0360,M,40,L30,2136,3216,01,226.0,720.0,1395.0,1159.0,2.0,이마,0360_01_L30.jpg,0360_01_L30_01.json,0.0,1.0
13978,0360,M,40,R15,2136,3216,01,551.0,679.0,1874.0,1202.0,2.0,이마,0360_01_R15.jpg,0360_01_R15_01.json,0.0,1.0
13987,0360,M,40,R30,2136,3216,01,705.0,685.0,1879.0,1170.0,2.0,이마,0360_01_R30.jpg,0360_01_R30_01.json,0.0,1.0
13996,0361,M,40,F,2136,3216,01,328.0,744.0,1800.0,1237.0,3.0,이마,0361_01_F.jpg,0361_01_F_01.json,1.0,1.0
14005,0361,M,40,L15,2136,3216,01,195.0,742.0,1524.0,1193.0,3.0,이마,0361_01_L15.jpg,0361_01_L15_01.json,1.0,1.0
14014,0361,M,40,L30,2136,3216,01,170.0,766.0,1424.0,1219.0,3.0,이마,0361_01_L30.jpg,0361_01_L30_01.json,1.0,1.0
14023,0361,M,40,R15,2136,3216,01,472.0,724.0,1943.0,1211.0,3.0,이마,0361_01_R15.jpg,0361_01_R15_01.json,1.0,1.0
14032,0361,M,40,R30,2136,3216,01,632.0,737.0,2003.0,1179.0,3.0,이마,0361_01_R30.jpg,0361_01_R30_01.json,1.0,1.0
14041,0362,M,26,F,2136,3216,01,506.0,949.0,1682.0,1339.0,1.0,이마,0362_01_F.jpg,0362_01_F_01.json,0.0,0.0
14050,0362,M,26,L15,2136,3216,01,294.0,881.0,1469.0,1234.0,1.0,이마,0362_01_L15.jpg,0362_01_L15_01.json,0.0,0.0
14059,0362,M,26,L30,2136,3216,01,210.0,862.0,1246.0,1231.0,1.0,이마,0362_01_L30.jpg,0362_01_L30_01.json,0.0,0.0
14068,0362,M,26,R15,2136,3216,01,618.0,871.0,1892.0,1202.0,1.0,이마,0362_01_R15.jpg,0362_01_R15_01.json,0.0,0.0
14077,0362,M,26,R30,2136,3216,01,704.0,872.0,1903.0,1215.0,1.0,이마,0362_01_R30.jpg,0362_01_R30_01.json,0.0,0.0
14086,0363,M,19,F,2136,3216,01,473.0,940.0,1724.0,1344.0,1.0,이마,0363_01_F.jpg,0363_01_F_01.json,0.0,0.0
14095,0363,M,19,L15,2136,3216,01,261.0,924.0,1414.0,1311.0,1.0,이마,0363_01_L15.jpg,0363_01_L15_01.json,0.0,0.0
14104,0363,M,19,L30,2136,3216,01,268.0,924.0,1251.0,1300.0,1.0,이마,0363_01_L30.jpg,0363_01_L30_01.json,0.0,0.0
14113,0363,M,19,R15,2136,3216,01,705.0,881.0,1885.0,1282.0,1.0,이마,0363_01_R15.jpg,0363_01_R15_01.json,0.0,0.0
14122,0363,M,19,R30,2136,3216,01,867.0,876.0,1928.0,1265.0,1.0,이마,0363_01_R30.jpg,0363_01_R30_01.json,0.0,0.0
14131,0364,F,62,F,2136,3216,01,494.0,900.0,1639.0,1375.0,4.0,이마,0364_01_F.jpg,0364_01_F_01.json,1.0,2.0
14140,0364,F,62,L15,2136,3216,01,271.0,981.0,1384.0,1470.0,4.0,이마,0364_01_L15.jpg,0364_01_L15_01.json,1.0,2.0
14149,0364,F,62,L30,2136,3216,01,262.0,1079.0,1413.0,1479.0,4.0,이마,0364_01_L30.jpg,0364_01_L30_01.json,1.0,2.0
14158,0364,F,62,R15,2136,3216,01,614.0,1041.0,1909.0,1450.0,4.0,이마,0364_01_R15.jpg,0364_01_R15_01.json,1.0,2.0
14167,0364,F,62,R30,2136,3216,01,848.0,991.0,1918.0,1471.0,4.0,이마,0364_01_R30.jpg,0364_01_R30_01.json,1.0,2.0
14176,0365,M,50,F,2136,3216,01,426.0,893.0,1657.0,1228.0,6.0,이마,0365_01_F.jpg,0365_01_F_01.json,2.0,3.0
14185,0365,M,50,L15,2136,3216,01,275.0,904.0,1420.0,1299.0,6.0,이마,0365_01_L15.jpg,0365_01_L15_01.json,2.0,3.0
14194,0365,M,50,L30,2136,3216,01,201.0,924.0,1262.0,1300.0,6.0,이마,0365_01_L30.jpg,0365_01_L30_01.json,2.0,3.0
14203,0365,M,50,R15,2136,3216,01,648.0,898.0,1843.0,1305.0,6.0,이마,0365_01_R15.jpg,0365_01_R15_01.json,2.0,3.0
14212,0365,M,50,R30,2136,3216,01,827.0,953.0,1942.0,1312.0,6.0,이마,0365_01_R30.jpg,0365_01_R30_01.json,2.0,3.0
14221,0366,M,29,F,2136,3216,01,434.0,938.0,1687.0,1407.0,1.0,이마,0366_01_F.jpg,0366_01_F_01.json,0.0,0.0
14230,0366,M,29,L15,2136,3216,01,257.0,910.0,1392.0,1385.0,1.0,이마,0366_01_L15.jpg,0366_01_L15_01.json,0.0,0.0
14239,0366,M,29,L30,2136,3216,01,223.0,899.0,1260.0,1354.0,1.0,이마,0366_01_L30.jpg,0366_01_L30_01.json,0.0,0.0
14248,0366,M,29,R15,2136,3216,01,637.0,932.0,1880.0,1382.0,1.0,이마,0366_01_R15.jpg,0366_01_R15_01.json,0.0,0.0
14257,0366,M,29,R30,2136,3216,01,858.0,870.0,1883.0,1349.0,1.0,이마,0366_01_R30.jpg,0366_01_R30_01.json,0.0,0.0
14266,0367,M,49,F,2136,3216,01,386.0,802.0,1702.0,1249.0,4.0,이마,0367_01_F.jpg,0367_01_F_01.json,1.0,2.0
14275,0367,M,49,L15,2136,3216,01,129.0,843.0,1400.0,1295.0,4.0,이마,0367_01_L15.jpg,0367_01_L15_01.json,1.0,2.0
14284,0367,M,49,L30,2136,3216,01,149.0,842.0,1311.0,1308.0,4.0,이마,0367_01_L30.jpg,0367_01_L30_01.json,1.0,2.0
14293,0367,M,49,R15,2136,3216,01,578.0,826.0,1888.0,1328.0,4.0,이마,0367_01_R15.jpg,0367_01_R15_01.json,1.0,2.0
14302,0367,M,49,R30,2136,3216,01,674.0,816.0,1951.0,1295.0,4.0,이마,0367_01_R30.jpg,0367_01_R30_01.json,1.0,2.0
14311,0368,M,18,F,2136,3216,01,381.0,918.0,1676.0,1332.0,1.0,이마,0368_01_F.jpg,0368_01_F_01.json,0.0,0.0
14320,0368,M,18,L15,2136,3216,01,204.0,936.0,1396.0,1368.0,1.0,이마,0368_01_L15.jpg,0368_01_L15_01.json,0.0,0.0
14329,0368,M,18,L30,2136,3216,01,166.0,951.0,1227.0,1354.0,1.0,이마,0368_01_L30.jpg,0368_01_L30_01.json,0.0,0.0
14338,0368,M,18,R15,2136,3216,01,670.0,922.0,1866.0,1342.0,1.0,이마,0368_01_R15.jpg,0368_01_R15_01.json,0.0,0.0
14347,0368,M,18,R30,2136,3216,01,732.0,933.0,1914.0,1372.0,1.0,이마,0368_01_R30.jpg,0368_01_R30_01.json,0.0,0.0
14356,0369,F,61,F,2136,3216,01,489.0,828.0,1613.0,1256.0,2.0,이마,0369_01_F.jpg,0369_01_F_01.json,0.0,1.0
14365,0369,F,61,L15,2136,3216,01,307.0,810.0,1394.0,1211.0,2.0,이마,0369_01_L15.jpg,0369_01_L15_01.json,0.0,1.0
14374,0369,F,61,L30,2136,3216,01,314.0,864.0,1244.0,1201.0,2.0,이마,0369_01_L30.jpg,0369_01_L30_01.json,0.0,1.0
14383,0369,F,61,R15,2136,3216,01,683.0,813.0,1804.0,1227.0,2.0,이마,0369_01_R15.jpg,0369_01_R15_01.json,0.0,1.0
14392,0369,F,61,R30,2136,3216,01,757.0,787.0,1826.0,1211.0,2.0,이마,0369_01_R30.jpg,0369_01_R30_01.json,0.0,1.0
14401,0370,F,61,F,2136,3216,01,429.0,775.0,1686.0,1206.0,4.0,이마,0370_01_F.jpg,0370_01_F_01.json,1.0,2.0
14410,0370,F,61,L15,2136,3216,01,269.0,795.0,1384.0,1173.0,4.0,이마,0370_01_L15.jpg,0370_01_L15_01.json,1.0,2.0
14419,0370,F,61,L30,2136,3216,01,281.0,773.0,1449.0,1187.0,4.0,이마,0370_01_L30.jpg,0370_01_L30_01.json,1.0,2.0
14428,0370,F,61,R15,2136,3216,01,593.0,780.0,1866.0,1164.0,4.0,이마,0370_01_R15.jpg,0370_01_R15_01.json,1.0,2.0
14437,0370,F,61,R30,2136,3216,01,603.0,724.0,1733.0,1158.0,4.0,이마,0370_01_R30.jpg,0370_01_R30_01.json,1.0,2.0
14446,0372,M,59,F,2136,3216,01,445.0,701.0,1676.0,1273.0,6.0,이마,0372_01_F.jpg,0372_01_F_01.json,2.0,3.0
14455,0372,M,59,L15,2136,3216,01,232.0,791.0,1462.0,1359.0,6.0,이마,0372_01_L15.jpg,0372_01_L15_01.json,2.0,3.0
14464,0372,M,59,L30,2136,3216,01,289.0,794.0,1313.0,1335.0,6.0,이마,0372_01_L30.jpg,0372_01_L30_01.json,2.0,3.0
14473,0372,M,59,R15,2136,3216,01,560.0,832.0,1860.0,1429.0,6.0,이마,0372_01_R15.jpg,0372_01_R15_01.json,2.0,3.0
14482,0372,M,59,R30,2136,3216,01,662.0,829.0,1906.0,1393.0,6.0,이마,0372_01_R30.jpg,0372_01_R30_01.json,2.0,3.0
14491,0373,F,63,F,2136,3216,01,574.0,839.0,1541.0,1260.0,3.0,이마,0373_01_F.jpg,0373_01_F_01.json,1.0,1.0
14500,0373,F,63,L15,2136,3216,01,343.0,826.0,1198.0,1281.0,3.0,이마,0373_01_L15.jpg,0373_01_L15_01.json,1.0,1.0
14509,0373,F,63,L30,2136,3216,01,469.0,843.0,1246.0,1276.0,3.0,이마,0373_01_L30.jpg,0373_01_L30_01.json,1.0,1.0
14518,0373,F,63,R15,2136,3216,01,838.0,868.0,1822.0,1303.0,3.0,이마,0373_01_R15.jpg,0373_01_R15_01.json,1.0,1.0
14527,0373,F,63,R30,2136,3216,01,927.0,850.0,1808.0,1287.0,3.0,이마,0373_01_R30.jpg,0373_01_R30_01.json,1.0,1.0
14536,0374,F,63,F,2136,3216,01,472.0,802.0,1596.0,1261.0,4.0,이마,0374_01_F.jpg,0374_01_F_01.json,1.0,2.0
14545,0374,F,63,L15,2136,3216,01,355.0,807.0,1406.0,1289.0,4.0,이마,0374_01_L15.jpg,0374_01_L15_01.json,1.0,2.0
14554,0374,F,63,L30,2136,3216,01,382.0,826.0,1337.0,1306.0,4.0,이마,0374_01_L30.jpg,0374_01_L30_01.json,1.0,2.0
14563,0374,F,63,R15,2136,3216,01,618.0,826.0,1777.0,1306.0,4.0,이마,0374_01_R15.jpg,0374_01_R15_01.json,1.0,2.0
14572,0374,F,63,R30,2136,3216,01,742.0,784.0,1729.0,1267.0,4.0,이마,0374_01_R30.jpg,0374_01_R30_01.json,1.0,2.0
14581,0375,F,64,F,2136,3216,01,522.0,1061.0,1649.0,1328.0,3.0,이마,0375_01_F.jpg,0375_01_F_01.json,1.0,1.0
14590,0375,F,64,L15,2136,3216,01,333.0,846.0,1223.0,1152.0,3.0,이마,0375_01_L15.jpg,0375_01_L15_01.json,1.0,1.0
14599,0375,F,64,L30,2136,3216,01,342.0,825.0,1121.0,1151.0,3.0,이마,0375_01_L30.jpg,0375_01_L30_01.json,1.0,1.0
14608,0375,F,64,R15,2136,3216,01,791.0,873.0,1810.0,1175.0,3.0,이마,0375_01_R15.jpg,0375_01_R15_01.json,1.0,1.0
14617,0375,F,64,R30,2136,3216,01,933.0,838.0,1888.0,1153.0,3.0,이마,0375_01_R30.jpg,0375_01_R30_01.json,1.0,1.0
14626,0376,M,51,F,2136,3216,01,474.0,847.0,1639.0,1191.0,2.0,이마,0376_01_F.jpg,0376_01_F_01.json,0.0,1.0
14635,0376,M,51,L15,2136,3216,01,245.0,814.0,1396.0,1113.0,2.0,이마,0376_01_L15.jpg,0376_01_L15_01.json,0.0,1.0
14644,0376,M,51,L30,2136,3216,01,304.0,809.0,1319.0,1084.0,2.0,이마,0376_01_L30.jpg,0376_01_L30_01.json,0.0,1.0
14653,0376,M,51,R15,2136,3216,01,682.0,792.0,1852.0,1103.0,2.0,이마,0376_01_R15.jpg,0376_01_R15_01.json,0.0,1.0
14662,0376,M,51,R30,2136,3216,01,739.0,779.0,1869.0,1069.0,2.0,이마,0376_01_R30.jpg,0376_01_R30_01.json,0.0,1.0
14671,0377,M,42,F,2136,3216,01,500.0,561.0,1657.0,940.0,3.0,이마,0377_01_F.jpg,0377_01_F_01.json,1.0,1.0
14680,0377,M,42,L15,2136,3216,01,324.0,735.0,1529.0,1069.0,3.0,이마,0377_01_L15.jpg,0377_01_L15_01.json,1.0,1.0
14689,0377,M,42,L30,2136,3216,01,367.0,700.0,1361.0,1070.0,3.0,이마,0377_01_L30.jpg,0377_01_L30_01.json,1.0,1.0
14698,0377,M,42,R15,2136,3216,01,544.0,697.0,1747.0,1059.0,3.0,이마,0377_01_R15.jpg,0377_01_R15_01.json,1.0,1.0
14707,0377,M,42,R30,2136,3216,01,675.0,708.0,1812.0,1086.0,3.0,이마,0377_01_R30.jpg,0377_01_R30_01.json,1.0,1.0
14716,0378,F,61,F,2136,3216,01,494.0,756.0,1608.0,1111.0,1.0,이마,0378_01_F.jpg,0378_01_F_01.json,0.0,0.0
14725,0378,F,61,L15,2136,3216,01,383.0,714.0,1438.0,1065.0,1.0,이마,0378_01_L15.jpg,0378_01_L15_01.json,0.0,0.0
14734,0378,F,61,L30,2136,3216,01,482.0,703.0,1433.0,1055.0,1.0,이마,0378_01_L30.jpg,0378_01_L30_01.json,0.0,0.0
14743,0378,F,61,R15,2136,3216,01,733.0,708.0,1836.0,1075.0,1.0,이마,0378_01_R15.jpg,0378_01_R15_01.json,0.0,0.0
14752,0378,F,61,R30,2136,3216,01,854.0,705.0,1849.0,1065.0,1.0,이마,0378_01_R30.jpg,0378_01_R30_01.json,0.0,0.0
14761,0379,M,61,F,2136,3216,01,482.0,692.0,1700.0,1216.0,4.0,이마,0379_01_F.jpg,0379_01_F_01.json,1.0,2.0
14770,0379,M,61,L15,2136,3216,01,290.0,725.0,1501.0,1244.0,4.0,이마,0379_01_L15.jpg,0379_01_L15_01.json,1.0,2.0
14779,0379,M,61,L30,2136,3216,01,212.0,731.0,1313.0,1234.0,4.0,이마,0379_01_L30.jpg,0379_01_L30_01.json,1.0,2.0
14788,0379,M,61,R15,2136,3216,01,607.0,748.0,1928.0,1231.0,4.0,이마,0379_01_R15.jpg,0379_01_R15_01.json,1.0,2.0
14797,0379,M,61,R30,2136,3216,01,720.0,725.0,1934.0,1203.0,4.0,이마,0379_01_R30.jpg,0379_01_R30_01.json,1.0,2.0
14806,0380,F,61,F,2136,3216,01,469.0,721.0,1608.0,1147.0,2.0,이마,0380_01_F.jpg,0380_01_F_01.json,0.0,1.0
14815,0380,F,61,L15,2136,3216,01,283.0,744.0,1384.0,1111.0,2.0,이마,0380_01_L15.jpg,0380_01_L15_01.json,0.0,1.0
14824,0380,F,61,L30,2136,3216,01,404.0,708.0,1307.0,1121.0,2.0,이마,0380_01_L30.jpg,0380_01_L30_01.json,0.0,1.0
14833,0380,F,61,R15,2136,3216,01,727.0,715.0,1832.0,1094.0,2.0,이마,0380_01_R15.jpg,0380_01_R15_01.json,0.0,1.0
14842,0380,F,61,R30,2136,3216,01,754.0,704.0,1809.0,1097.0,2.0,이마,0380_01_R30.jpg,0380_01_R30_01.json,0.0,1.0
14851,0382,M,63,F,2136,3216,01,529.0,853.0,1600.0,1239.0,4.0,이마,0382_01_F.jpg,0382_01_F_01.json,1.0,2.0
14860,0382,M,63,L15,2136,3216,01,300.0,891.0,1368.0,1240.0,4.0,이마,0382_01_L15.jpg,0382_01_L15_01.json,1.0,2.0
14869,0382,M,63,L30,2136,3216,01,244.0,838.0,1124.0,1217.0,4.0,이마,0382_01_L30.jpg,0382_01_L30_01.json,1.0,2.0
14878,0382,M,63,R15,2136,3216,01,752.0,846.0,1800.0,1227.0,4.0,이마,0382_01_R15.jpg,0382_01_R15_01.json,1.0,2.0
14887,0382,M,63,R30,2136,3216,01,925.0,845.0,1907.0,1206.0,4.0,이마,0382_01_R30.jpg,0382_01_R30_01.json,1.0,2.0
14896,0383,M,26,F,2136,3216,01,525.0,751.0,1659.0,1152.0,2.0,이마,0383_01_F.jpg,0383_01_F_01.json,0.0,1.0
14905,0383,M,26,L15,2136,3216,01,321.0,693.0,1356.0,1108.0,2.0,이마,0383_01_L15.jpg,0383_01_L15_01.json,0.0,1.0
14914,0383,M,26,L30,2136,3216,01,315.0,693.0,1152.0,1152.0,2.0,이마,0383_01_L30.jpg,0383_01_L30_01.json,0.0,1.0
14923,0383,M,26,R15,2136,3216,01,676.0,705.0,1809.0,1122.0,2.0,이마,0383_01_R15.jpg,0383_01_R15_01.json,0.0,1.0
14932,0383,M,26,R30,2136,3216,01,738.0,702.0,1834.0,1105.0,2.0,이마,0383_01_R30.jpg,0383_01_R30_01.json,0.0,1.0
14941,0384,F,55,F,2136,3216,01,527.0,747.0,1627.0,1207.0,3.0,이마,0384_01_F.jpg,0384_01_F_01.json,1.0,1.0
14950,0384,F,55,L15,2136,3216,01,343.0,808.0,1390.0,1255.0,3.0,이마,0384_01_L15.jpg,0384_01_L15_01.json,1.0,1.0
14959,0384,F,55,L30,2136,3216,01,342.0,798.0,1251.0,1243.0,3.0,이마,0384_01_L30.jpg,0384_01_L30_01.json,1.0,1.0
14968,0384,F,55,R15,2136,3216,01,725.0,803.0,1843.0,1261.0,3.0,이마,0384_01_R15.jpg,0384_01_R15_01.json,1.0,1.0
14977,0384,F,55,R30,2136,3216,01,793.0,804.0,1851.0,1245.0,3.0,이마,0384_01_R30.jpg,0384_01_R30_01.json,1.0,1.0
14986,0385,M,13,F,2136,3216,01,520.0,899.0,1515.0,1264.0,0.0,이마,0385_01_F.jpg,0385_01_F_01.json,0.0,0.0
14995,0385,M,13,L15,2136,3216,01,294.0,962.0,1185.0,1365.0,0.0,이마,0385_01_L15.jpg,0385_01_L15_01.json,0.0,0.0
15004,0385,M,13,L30,2136,3216,01,263.0,979.0,1023.0,1380.0,0.0,이마,0385_01_L30.jpg,0385_01_L30_01.json,0.0,0.0
15013,0385,M,13,R15,2136,3216,01,898.0,996.0,1833.0,1431.0,0.0,이마,0385_01_R15.jpg,0385_01_R15_01.json,0.0,0.0
15022,0385,M,13,R30,2136,3216,01,954.0,936.0,1831.0,1339.0,0.0,이마,0385_01_R30.jpg,0385_01_R30_01.json,0.0,0.0
15031,0386,M,18,F,2136,3216,01,465.0,982.0,1595.0,1301.0,1.0,이마,0386_01_F.jpg,0386_01_F_01.json,0.0,0.0
15040,0386,M,18,L15,2136,3216,01,220.0,858.0,1310.0,1191.0,1.0,이마,0386_01_L15.jpg,0386_01_L15_01.json,0.0,0.0
15049,0386,M,18,L30,2136,3216,01,205.0,844.0,1098.0,1165.0,1.0,이마,0386_01_L30.jpg,0386_01_L30_01.json,0.0,0.0
15058,0386,M,18,R15,2136,3216,01,685.0,848.0,1893.0,1177.0,1.0,이마,0386_01_R15.jpg,0386_01_R15_01.json,0.0,0.0
15067,0386,M,18,R30,2136,3216,01,773.0,838.0,1919.0,1158.0,1.0,이마,0386_01_R30.jpg,0386_01_R30_01.json,0.0,0.0
15076,0388,M,13,F,2136,3216,01,521.0,1005.0,1518.0,1360.0,0.0,이마,0388_01_F.jpg,0388_01_F_01.json,0.0,0.0
15085,0388,M,13,L15,2136,3216,01,298.0,990.0,1206.0,1317.0,0.0,이마,0388_01_L15.jpg,0388_01_L15_01.json,0.0,0.0
